"","team","x","y","area","time","opp","score","map"
"1222311","lg",67,93,52,62,"unilad",18,"ardennes"
"122232","unilad",120,129,197,62,"lg",17,"ardennes"
"1222321","unilad",120,129,197,62,"lg",17,"ardennes"
"122233","unilad",196,119,71,62,"lg",17,"ardennes"
"1222331","unilad",196,119,71,62,"lg",17,"ardennes"
"122234","unilad",214,110,153,62,"lg",17,"ardennes"
"1222341","unilad",214,110,153,62,"lg",17,"ardennes"
"122235","lg",80,96,44,63,"unilad",19,"ardennes"
"1222351","lg",80,96,44,63,"unilad",19,"ardennes"
"122236","unilad",114,129,154,63,"lg",17,"ardennes"
"1222361","unilad",114,129,154,63,"lg",17,"ardennes"
"122237","unilad",196,118,254,63,"lg",17,"ardennes"
"1222371","unilad",196,118,254,63,"lg",17,"ardennes"
"122238","unilad",181,133,81,64,"lg",17,"ardennes"
"1222381","unilad",181,133,81,64,"lg",17,"ardennes"
"122239","unilad",112,130,54,64,"lg",17,"ardennes"
"1222391","unilad",112,130,54,64,"lg",17,"ardennes"
"122240","unilad",192,119,109,64,"lg",17,"ardennes"
"1222401","unilad",192,119,109,64,"lg",17,"ardennes"
"122241","lg",123,104,53,65,"unilad",21,"ardennes"
"1222411","lg",123,104,53,65,"unilad",21,"ardennes"
"122242","lg",137,23,56,65,"unilad",21,"ardennes"
"1222421","lg",137,23,56,65,"unilad",21,"ardennes"
"122243","unilad",172,139,68,65,"lg",17,"ardennes"
"1222431","unilad",172,139,68,65,"lg",17,"ardennes"
"122244","unilad",183,124,163,65,"lg",17,"ardennes"
"1222441","unilad",183,124,163,65,"lg",17,"ardennes"
"122245","lg",120,114,45,66,"unilad",21,"ardennes"
"1222451","lg",120,114,45,66,"unilad",21,"ardennes"
"122246","lg",110,105,49,66,"unilad",21,"ardennes"
"1222461","lg",110,105,49,66,"unilad",21,"ardennes"
"122247","lg",62,61,42,66,"unilad",21,"ardennes"
"1222471","lg",62,61,42,66,"unilad",21,"ardennes"
"122248","unilad",162,141,83,66,"lg",17,"ardennes"
"1222481","unilad",162,141,83,66,"lg",17,"ardennes"
"122249","unilad",179,137,102,66,"lg",17,"ardennes"
"1222491","unilad",179,137,102,66,"lg",17,"ardennes"
"122250","unilad",243,115,67,66,"lg",17,"ardennes"
"1222501","unilad",243,115,67,66,"lg",17,"ardennes"
"122251","lg",121,116,77,67,"unilad",21,"ardennes"
"1222511","lg",121,116,77,67,"unilad",21,"ardennes"
"122252","lg",59,76,63,67,"unilad",21,"ardennes"
"1222521","lg",59,76,63,67,"unilad",21,"ardennes"
"122253","lg",142,41,51,67,"unilad",21,"ardennes"
"1222531","lg",142,41,51,67,"unilad",21,"ardennes"
"122254","unilad",153,147,98,67,"lg",17,"ardennes"
"1222541","unilad",153,147,98,67,"lg",17,"ardennes"
"122255","unilad",171,141,84,67,"lg",17,"ardennes"
"1222551","unilad",171,141,84,67,"lg",17,"ardennes"
"122256","unilad",155,123,46,67,"lg",17,"ardennes"
"1222561","unilad",155,123,46,67,"lg",17,"ardennes"
"122257","unilad",231,110,72,67,"lg",17,"ardennes"
"1222571","unilad",231,110,72,67,"lg",17,"ardennes"
"122258","lg",161,125,47,68,"unilad",21,"ardennes"
"1222581","lg",161,125,47,68,"unilad",21,"ardennes"
"122259","lg",116,121,138,68,"unilad",21,"ardennes"
"1222591","lg",116,121,138,68,"unilad",21,"ardennes"
"122260","lg",57,88,48,68,"unilad",21,"ardennes"
"1222601","lg",57,88,48,68,"unilad",21,"ardennes"
"122261","lg",147,51,56,68,"unilad",21,"ardennes"
"1222611","lg",147,51,56,68,"unilad",21,"ardennes"
"122262","unilad",218,109,74,68,"lg",17,"ardennes"
"1222621","unilad",218,109,74,68,"lg",17,"ardennes"
"122263","lg",162,125,54,69,"unilad",21,"ardennes"
"1222631","lg",162,125,54,69,"unilad",21,"ardennes"
"122264","lg",115,121,146,69,"unilad",21,"ardennes"
"1222641","lg",115,121,146,69,"unilad",21,"ardennes"
"122265","lg",59,101,51,69,"unilad",21,"ardennes"
"1222651","lg",59,101,51,69,"unilad",21,"ardennes"
"122266","lg",145,59,48,69,"unilad",21,"ardennes"
"1222661","lg",145,59,48,69,"unilad",21,"ardennes"
"122267","unilad",208,112,71,69,"lg",17,"ardennes"
"1222671","unilad",208,112,71,69,"lg",17,"ardennes"
"122268","lg",62,113,45,70,"unilad",21,"ardennes"
"1222681","lg",62,113,45,70,"unilad",21,"ardennes"
"122269","lg",144,69,60,70,"unilad",21,"ardennes"
"1222691","lg",144,69,60,70,"unilad",21,"ardennes"
"122270","unilad",201,116,72,70,"lg",17,"ardennes"
"1222701","unilad",201,116,72,70,"lg",17,"ardennes"
"122271","lg",145,73,62,71,"unilad",21,"ardennes"
"1222711","lg",145,73,62,71,"unilad",21,"ardennes"
"122272","unilad",149,141,130,71,"lg",17,"ardennes"
"1222721","unilad",149,141,130,71,"lg",17,"ardennes"
"122273","unilad",190,123,73,71,"lg",17,"ardennes"
"1222731","unilad",190,123,73,71,"lg",17,"ardennes"
"122274","unilad",132,124,71,71,"lg",17,"ardennes"
"1222741","unilad",132,124,71,71,"lg",17,"ardennes"
"122275","unilad",149,141,161,72,"lg",17,"ardennes"
"1222751","unilad",149,141,161,72,"lg",17,"ardennes"
"122276","unilad",130,128,77,72,"lg",17,"ardennes"
"1222761","unilad",130,128,77,72,"lg",17,"ardennes"
"122277","unilad",181,122,65,72,"lg",17,"ardennes"
"1222771","unilad",181,122,65,72,"lg",17,"ardennes"
"122278","lg",38,86,43,73,"unilad",21,"ardennes"
"1222781","lg",38,86,43,73,"unilad",21,"ardennes"
"122279","lg",142,81,54,73,"unilad",21,"ardennes"
"1222791","lg",142,81,54,73,"unilad",21,"ardennes"
"122280","unilad",149,147,255,73,"lg",17,"ardennes"
"1222801","unilad",149,147,255,73,"lg",17,"ardennes"
"122281","unilad",174,122,75,73,"lg",17,"ardennes"
"1222811","unilad",174,122,75,73,"lg",17,"ardennes"
"122282","lg",44,95,42,74,"unilad",21,"ardennes"
"1222821","lg",44,95,42,74,"unilad",21,"ardennes"
"122283","unilad",149,139,120,74,"lg",17,"ardennes"
"1222831","unilad",149,139,120,74,"lg",17,"ardennes"
"122284","unilad",165,122,68,74,"lg",17,"ardennes"
"1222841","unilad",165,122,68,74,"lg",17,"ardennes"
"122285","lg",49,104,42,75,"unilad",21,"ardennes"
"1222851","lg",49,104,42,75,"unilad",21,"ardennes"
"122286","lg",130,90,71,75,"unilad",21,"ardennes"
"1222861","lg",130,90,71,75,"unilad",21,"ardennes"
"122287","unilad",148,137,137,75,"lg",17,"ardennes"
"1222871","unilad",148,137,137,75,"lg",17,"ardennes"
"122288","unilad",244,128,72,75,"lg",17,"ardennes"
"1222881","unilad",244,128,72,75,"lg",17,"ardennes"
"122289","unilad",163,121,66,75,"lg",17,"ardennes"
"1222891","unilad",163,121,66,75,"lg",17,"ardennes"
"122290","unilad",149,135,81,76,"lg",17,"ardennes"
"1222901","unilad",149,135,81,76,"lg",17,"ardennes"
"122291","unilad",235,118,65,76,"lg",17,"ardennes"
"1222911","unilad",235,118,65,76,"lg",17,"ardennes"
"122292","unilad",129,83,65,76,"lg",17,"ardennes"
"1222921","unilad",129,83,65,76,"lg",17,"ardennes"
"122293","lg",59,123,60,77,"unilad",22,"ardennes"
"1222931","lg",59,123,60,77,"unilad",22,"ardennes"
"122294","lg",113,119,43,77,"unilad",22,"ardennes"
"1222941","lg",113,119,43,77,"unilad",22,"ardennes"
"122295","unilad",148,134,260,77,"lg",17,"ardennes"
"1222951","unilad",148,134,260,77,"lg",17,"ardennes"
"122296","unilad",235,112,204,77,"lg",17,"ardennes"
"1222961","unilad",235,112,204,77,"lg",17,"ardennes"
"122297","lg",115,108,62,78,"unilad",23,"ardennes"
"1222971","lg",115,108,62,78,"unilad",23,"ardennes"
"122298","unilad",143,138,270,78,"lg",17,"ardennes"
"1222981","unilad",143,138,270,78,"lg",17,"ardennes"
"122299","lg",115,108,45,79,"unilad",24,"ardennes"
"1222991","lg",115,108,45,79,"unilad",24,"ardennes"
"122300","unilad",144,138,236,79,"lg",17,"ardennes"
"1223001","unilad",144,138,236,79,"lg",17,"ardennes"
"122301","unilad",204,116,65,79,"lg",17,"ardennes"
"1223011","unilad",204,116,65,79,"lg",17,"ardennes"
"122302","unilad",221,109,126,79,"lg",17,"ardennes"
"1223021","unilad",221,109,126,79,"lg",17,"ardennes"
"122303","unilad",148,129,68,80,"lg",17,"ardennes"
"1223031","unilad",148,129,68,80,"lg",17,"ardennes"
"122304","unilad",192,121,74,80,"lg",17,"ardennes"
"1223041","unilad",192,121,74,80,"lg",17,"ardennes"
"122305","unilad",210,113,104,80,"lg",17,"ardennes"
"1223051","unilad",210,113,104,80,"lg",17,"ardennes"
"122306","lg",124,157,127,81,"unilad",25,"ardennes"
"1223061","lg",124,157,127,81,"unilad",25,"ardennes"
"122307","lg",73,148,49,81,"unilad",25,"ardennes"
"1223071","lg",73,148,49,81,"unilad",25,"ardennes"
"122308","unilad",186,127,56,81,"lg",17,"ardennes"
"1223081","unilad",186,127,56,81,"lg",17,"ardennes"
"122309","unilad",146,131,214,81,"lg",17,"ardennes"
"1223091","unilad",146,131,214,81,"lg",17,"ardennes"
"122310","unilad",200,114,68,81,"lg",17,"ardennes"
"1223101","unilad",200,114,68,81,"lg",17,"ardennes"
"122311","lg",77,145,70,82,"unilad",25,"ardennes"
"1223111","lg",77,145,70,82,"unilad",25,"ardennes"
"122312","lg",154,122,56,82,"unilad",25,"ardennes"
"1223121","lg",154,122,56,82,"unilad",25,"ardennes"
"122313","lg",116,118,168,82,"unilad",25,"ardennes"
"1223131","lg",116,118,168,82,"unilad",25,"ardennes"
"122314","unilad",176,135,116,82,"lg",17,"ardennes"
"1223141","unilad",176,135,116,82,"lg",17,"ardennes"
"122315","unilad",148,134,186,82,"lg",17,"ardennes"
"1223151","unilad",148,134,186,82,"lg",17,"ardennes"
"122316","unilad",235,125,74,82,"lg",17,"ardennes"
"1223161","unilad",235,125,74,82,"lg",17,"ardennes"
"122317","unilad",191,119,76,82,"lg",17,"ardennes"
"1223171","unilad",191,119,76,82,"lg",17,"ardennes"
"122318","lg",83,150,59,83,"unilad",25,"ardennes"
"1223181","lg",83,150,59,83,"unilad",25,"ardennes"
"122319","lg",151,124,120,83,"unilad",25,"ardennes"
"1223191","lg",151,124,120,83,"unilad",25,"ardennes"
"122320","lg",112,124,68,83,"unilad",25,"ardennes"
"1223201","lg",112,124,68,83,"unilad",25,"ardennes"
"122321","unilad",174,137,126,83,"lg",17,"ardennes"
"1223211","unilad",174,137,126,83,"lg",17,"ardennes"
"122322","unilad",148,136,150,83,"lg",17,"ardennes"
"1223221","unilad",148,136,150,83,"lg",17,"ardennes"
"122323","unilad",225,131,75,83,"lg",17,"ardennes"
"1223231","unilad",225,131,75,83,"lg",17,"ardennes"
"122324","unilad",183,124,75,83,"lg",17,"ardennes"
"1223241","unilad",183,124,75,83,"lg",17,"ardennes"
"122325","lg",91,156,55,84,"unilad",25,"ardennes"
"1223251","lg",91,156,55,84,"unilad",25,"ardennes"
"122326","lg",116,128,85,84,"unilad",25,"ardennes"
"1223261","lg",116,128,85,84,"unilad",25,"ardennes"
"122327","lg",149,125,92,84,"unilad",25,"ardennes"
"1223271","lg",149,125,92,84,"unilad",25,"ardennes"
"122328","lg",51,88,47,84,"unilad",25,"ardennes"
"1223281","lg",51,88,47,84,"unilad",25,"ardennes"
"122329","unilad",148,138,151,84,"lg",17,"ardennes"
"1223291","unilad",148,138,151,84,"lg",17,"ardennes"
"122330","unilad",175,136,221,84,"lg",17,"ardennes"
"1223301","unilad",175,136,221,84,"lg",17,"ardennes"
"122331","unilad",214,127,90,84,"lg",17,"ardennes"
"1223311","unilad",214,127,90,84,"lg",17,"ardennes"
"122332","lg",100,162,87,85,"unilad",25,"ardennes"
"1223321","lg",100,162,87,85,"unilad",25,"ardennes"
"122333","lg",149,125,102,85,"unilad",25,"ardennes"
"1223331","lg",149,125,102,85,"unilad",25,"ardennes"
"122334","lg",116,126,159,85,"unilad",25,"ardennes"
"1223341","lg",116,126,159,85,"unilad",25,"ardennes"
"122335","lg",65,91,55,85,"unilad",25,"ardennes"
"1223351","lg",65,91,55,85,"unilad",25,"ardennes"
"122336","unilad",203,122,70,85,"lg",17,"ardennes"
"1223361","unilad",203,122,70,85,"lg",17,"ardennes"
"122337","lg",101,158,110,86,"unilad",25,"ardennes"
"1223371","lg",101,158,110,86,"unilad",25,"ardennes"
"122338","lg",150,125,107,86,"unilad",25,"ardennes"
"1223381","lg",150,125,107,86,"unilad",25,"ardennes"
"122339","lg",116,126,147,86,"unilad",25,"ardennes"
"1223391","lg",116,126,147,86,"unilad",25,"ardennes"
"122340","lg",77,93,60,86,"unilad",25,"ardennes"
"1223401","lg",77,93,60,86,"unilad",25,"ardennes"
"122341","unilad",191,121,73,86,"lg",17,"ardennes"
"1223411","unilad",191,121,73,86,"lg",17,"ardennes"
"122342","lg",119,128,177,87,"unilad",25,"ardennes"
"1223421","lg",119,128,177,87,"unilad",25,"ardennes"
"122343","unilad",154,143,219,87,"lg",17,"ardennes"
"1223431","unilad",154,143,219,87,"lg",17,"ardennes"
"122344","unilad",156,124,77,87,"lg",17,"ardennes"
"1223441","unilad",156,124,77,87,"lg",17,"ardennes"
"122345","unilad",178,121,88,87,"lg",17,"ardennes"
"1223451","unilad",178,121,88,87,"lg",17,"ardennes"
"122346","lg",115,139,64,88,"unilad",25,"ardennes"
"1223461","lg",115,139,64,88,"unilad",25,"ardennes"
"122347","lg",117,118,83,88,"unilad",25,"ardennes"
"1223471","lg",117,118,83,88,"unilad",25,"ardennes"
"122348","lg",92,103,54,88,"unilad",25,"ardennes"
"1223481","lg",92,103,54,88,"unilad",25,"ardennes"
"122349","unilad",153,144,168,88,"lg",17,"ardennes"
"1223491","unilad",153,144,168,88,"lg",17,"ardennes"
"122350","unilad",156,124,209,88,"lg",17,"ardennes"
"1223501","unilad",156,124,209,88,"lg",17,"ardennes"
"122351","lg",118,118,150,89,"unilad",25,"ardennes"
"1223511","lg",118,118,150,89,"unilad",25,"ardennes"
"122352","lg",100,107,51,89,"unilad",25,"ardennes"
"1223521","lg",100,107,51,89,"unilad",25,"ardennes"
"122353","lg",32,79,46,89,"unilad",25,"ardennes"
"1223531","lg",32,79,46,89,"unilad",25,"ardennes"
"122354","lg",118,124,46,90,"unilad",25,"ardennes"
"1223541","lg",118,124,46,90,"unilad",25,"ardennes"
"122355","lg",38,87,58,90,"unilad",25,"ardennes"
"1223551","lg",38,87,58,90,"unilad",25,"ardennes"
"122356","lg",122,118,114,91,"unilad",25,"ardennes"
"1223561","lg",122,118,114,91,"unilad",25,"ardennes"
"122357","lg",43,92,142,91,"unilad",25,"ardennes"
"1223571","lg",43,92,142,91,"unilad",25,"ardennes"
"122358","lg",129,119,178,92,"unilad",25,"ardennes"
"1223581","lg",129,119,178,92,"unilad",25,"ardennes"
"122359","lg",52,98,112,92,"unilad",25,"ardennes"
"1223591","lg",52,98,112,92,"unilad",25,"ardennes"
"122360","unilad",236,123,65,92,"lg",17,"ardennes"
"1223601","unilad",236,123,65,92,"lg",17,"ardennes"
"122361","lg",127,124,188,93,"unilad",25,"ardennes"
"1223611","lg",127,124,188,93,"unilad",25,"ardennes"
"122362","lg",56,113,42,93,"unilad",25,"ardennes"
"1223621","lg",56,113,42,93,"unilad",25,"ardennes"
"122363","lg",66,94,53,93,"unilad",25,"ardennes"
"1223631","lg",66,94,53,93,"unilad",25,"ardennes"
"122364","unilad",130,139,107,93,"lg",17,"ardennes"
"1223641","unilad",130,139,107,93,"lg",17,"ardennes"
"122365","unilad",235,129,176,93,"lg",17,"ardennes"
"1223651","unilad",235,129,176,93,"lg",17,"ardennes"
"122366","lg",60,124,48,94,"unilad",25,"ardennes"
"1223661","lg",60,124,48,94,"unilad",25,"ardennes"
"122367","lg",78,96,45,94,"unilad",25,"ardennes"
"1223671","lg",78,96,45,94,"unilad",25,"ardennes"
"122368","unilad",217,130,69,94,"lg",17,"ardennes"
"1223681","unilad",217,130,69,94,"lg",17,"ardennes"
"122369","unilad",235,119,77,94,"lg",17,"ardennes"
"1223691","unilad",235,119,77,94,"lg",17,"ardennes"
"122370","lg",63,135,55,95,"unilad",25,"ardennes"
"1223701","lg",63,135,55,95,"unilad",25,"ardennes"
"122371","lg",68,141,134,96,"unilad",25,"ardennes"
"1223711","lg",68,141,134,96,"unilad",25,"ardennes"
"122372","unilad",225,99,71,96,"lg",17,"ardennes"
"1223721","unilad",225,99,71,96,"lg",17,"ardennes"
"122373","lg",77,149,156,97,"unilad",25,"ardennes"
"1223731","lg",77,149,156,97,"unilad",25,"ardennes"
"122374","unilad",222,87,70,97,"lg",17,"ardennes"
"1223741","unilad",222,87,70,97,"lg",17,"ardennes"
"122375","lg",86,150,115,98,"unilad",26,"ardennes"
"1223751","lg",86,150,115,98,"unilad",26,"ardennes"
"122376","unilad",185,123,155,98,"lg",17,"ardennes"
"1223761","unilad",185,123,155,98,"lg",17,"ardennes"
"122377","unilad",212,84,72,98,"lg",17,"ardennes"
"1223771","unilad",212,84,72,98,"lg",17,"ardennes"
"122378","lg",94,152,199,99,"unilad",27,"ardennes"
"1223781","lg",94,152,199,99,"unilad",27,"ardennes"
"122379","unilad",180,128,218,99,"lg",17,"ardennes"
"1223791","unilad",180,128,218,99,"lg",17,"ardennes"
"122380","unilad",204,76,65,99,"lg",17,"ardennes"
"1223801","unilad",204,76,65,99,"lg",17,"ardennes"
"122381","unilad",182,133,110,100,"lg",17,"ardennes"
"1223811","unilad",182,133,110,100,"lg",17,"ardennes"
"122382","unilad",176,119,76,100,"lg",17,"ardennes"
"1223821","unilad",176,119,76,100,"lg",17,"ardennes"
"122383","unilad",202,64,70,100,"lg",17,"ardennes"
"1223831","unilad",202,64,70,100,"lg",17,"ardennes"
"122384","lg",127,90,53,101,"unilad",29,"ardennes"
"1223841","lg",127,90,53,101,"unilad",29,"ardennes"
"122385","unilad",160,122,156,101,"lg",17,"ardennes"
"1223851","unilad",160,122,156,101,"lg",17,"ardennes"
"122386","unilad",192,60,66,101,"lg",17,"ardennes"
"1223861","unilad",192,60,66,101,"lg",17,"ardennes"
"122387","lg",90,162,60,102,"unilad",30,"ardennes"
"1223871","lg",90,162,60,102,"unilad",30,"ardennes"
"122388","lg",129,98,75,102,"unilad",30,"ardennes"
"1223881","lg",129,98,75,102,"unilad",30,"ardennes"
"122389","unilad",152,120,122,102,"lg",17,"ardennes"
"1223891","unilad",152,120,122,102,"lg",17,"ardennes"
"122390","unilad",181,55,74,102,"lg",17,"ardennes"
"1223901","unilad",181,55,74,102,"lg",17,"ardennes"
"122391","lg",89,160,63,103,"unilad",31,"ardennes"
"1223911","lg",89,160,63,103,"unilad",31,"ardennes"
"122392","lg",127,92,69,103,"unilad",31,"ardennes"
"1223921","lg",127,92,69,103,"unilad",31,"ardennes"
"122393","unilad",152,120,124,103,"lg",17,"ardennes"
"1223931","unilad",152,120,124,103,"lg",17,"ardennes"
"122394","unilad",40,69,50,103,"lg",17,"ardennes"
"1223941","unilad",40,69,50,103,"lg",17,"ardennes"
"122395","unilad",171,52,72,103,"lg",17,"ardennes"
"1223951","unilad",171,52,72,103,"lg",17,"ardennes"
"122396","lg",90,160,67,104,"unilad",32,"ardennes"
"1223961","lg",90,160,67,104,"unilad",32,"ardennes"
"122397","lg",124,90,90,104,"unilad",32,"ardennes"
"1223971","lg",124,90,90,104,"unilad",32,"ardennes"
"122398","unilad",26,74,120,104,"lg",17,"ardennes"
"1223981","unilad",26,74,120,104,"lg",17,"ardennes"
"122399","unilad",162,46,83,104,"lg",17,"ardennes"
"1223991","unilad",162,46,83,104,"lg",17,"ardennes"
"122400","lg",82,152,90,105,"unilad",33,"ardennes"
"1224001","lg",82,152,90,105,"unilad",33,"ardennes"
"122401","lg",124,93,63,105,"unilad",33,"ardennes"
"1224011","lg",124,93,63,105,"unilad",33,"ardennes"
"122402","unilad",33,79,204,105,"lg",17,"ardennes"
"1224021","unilad",33,79,204,105,"lg",17,"ardennes"
"122403","unilad",157,37,75,105,"lg",17,"ardennes"
"1224031","unilad",157,37,75,105,"lg",17,"ardennes"
"122404","lg",114,96,57,106,"unilad",34,"ardennes"
"1224041","lg",114,96,57,106,"unilad",34,"ardennes"
"122405","unilad",66,87,56,106,"lg",17,"ardennes"
"1224051","unilad",66,87,56,106,"lg",17,"ardennes"
"122406","unilad",41,86,246,106,"lg",17,"ardennes"
"1224061","unilad",41,86,246,106,"lg",17,"ardennes"
"122407","unilad",154,30,72,106,"lg",17,"ardennes"
"1224071","unilad",154,30,72,106,"lg",17,"ardennes"
"122408","lg",108,82,46,107,"unilad",35,"ardennes"
"1224081","lg",108,82,46,107,"unilad",35,"ardennes"
"122409","unilad",51,98,220,107,"lg",17,"ardennes"
"1224091","unilad",51,98,220,107,"lg",17,"ardennes"
"122410","unilad",51,80,70,107,"lg",17,"ardennes"
"1224101","unilad",51,80,70,107,"lg",17,"ardennes"
"122411","unilad",146,25,66,107,"lg",17,"ardennes"
"1224111","unilad",146,25,66,107,"lg",17,"ardennes"
"122412","lg",124,117,49,108,"unilad",36,"ardennes"
"1224121","lg",124,117,49,108,"unilad",36,"ardennes"
"122413","unilad",52,108,72,108,"lg",17,"ardennes"
"1224131","unilad",52,108,72,108,"lg",17,"ardennes"
"122414","unilad",65,99,181,108,"lg",17,"ardennes"
"1224141","unilad",65,99,181,108,"lg",17,"ardennes"
"122415","unilad",57,84,73,108,"lg",17,"ardennes"
"1224151","unilad",57,84,73,108,"lg",17,"ardennes"
"122416","unilad",139,20,79,108,"lg",17,"ardennes"
"1224161","unilad",139,20,79,108,"lg",17,"ardennes"
"122417","lg",117,106,50,109,"unilad",37,"ardennes"
"1224171","lg",117,106,50,109,"unilad",37,"ardennes"
"122418","unilad",60,77,83,109,"lg",17,"ardennes"
"1224181","unilad",60,77,83,109,"lg",17,"ardennes"
"122419","unilad",132,16,70,109,"lg",17,"ardennes"
"1224191","unilad",132,16,70,109,"lg",17,"ardennes"
"122420","lg",98,55,47,110,"unilad",38,"ardennes"
"1224201","lg",98,55,47,110,"unilad",38,"ardennes"
"122421","unilad",52,109,82,110,"lg",17,"ardennes"
"1224211","unilad",52,109,82,110,"lg",17,"ardennes"
"122422","unilad",68,98,83,110,"lg",17,"ardennes"
"1224221","unilad",68,98,83,110,"lg",17,"ardennes"
"122423","unilad",63,72,85,110,"lg",17,"ardennes"
"1224231","unilad",63,72,85,110,"lg",17,"ardennes"
"122424","unilad",120,14,71,110,"lg",17,"ardennes"
"1224241","unilad",120,14,71,110,"lg",17,"ardennes"
"122425","unilad",56,114,69,111,"lg",17,"ardennes"
"1224251","unilad",56,114,69,111,"lg",17,"ardennes"
"122426","unilad",70,98,80,111,"lg",17,"ardennes"
"1224261","unilad",70,98,80,111,"lg",17,"ardennes"
"122427","unilad",64,60,151,111,"lg",17,"ardennes"
"1224271","unilad",64,60,151,111,"lg",17,"ardennes"
"122428","unilad",113,18,74,111,"lg",17,"ardennes"
"1224281","unilad",113,18,74,111,"lg",17,"ardennes"
"122429","lg",178,135,52,112,"unilad",40,"ardennes"
"1224291","lg",178,135,52,112,"unilad",40,"ardennes"
"122430","unilad",57,123,75,112,"lg",17,"ardennes"
"1224301","unilad",57,123,75,112,"lg",17,"ardennes"
"122431","unilad",72,96,84,112,"lg",17,"ardennes"
"1224311","unilad",72,96,84,112,"lg",17,"ardennes"
"122432","unilad",64,58,144,112,"lg",17,"ardennes"
"1224321","unilad",64,58,144,112,"lg",17,"ardennes"
"122433","unilad",106,27,74,112,"lg",17,"ardennes"
"1224331","unilad",106,27,74,112,"lg",17,"ardennes"
"122434","lg",167,138,54,113,"unilad",41,"ardennes"
"1224341","lg",167,138,54,113,"unilad",41,"ardennes"
"122435","lg",84,42,44,113,"unilad",41,"ardennes"
"1224351","lg",84,42,44,113,"unilad",41,"ardennes"
"122436","unilad",90,92,203,113,"lg",17,"ardennes"
"1224361","unilad",90,92,203,113,"lg",17,"ardennes"
"122437","unilad",98,35,76,113,"lg",17,"ardennes"
"1224371","unilad",98,35,76,113,"lg",17,"ardennes"
"122438","unilad",61,121,76,114,"lg",17,"ardennes"
"1224381","unilad",61,121,76,114,"lg",17,"ardennes"
"122439","unilad",96,91,143,114,"lg",17,"ardennes"
"1224391","unilad",96,91,143,114,"lg",17,"ardennes"
"122440","unilad",87,35,61,114,"lg",17,"ardennes"
"1224401","unilad",87,35,61,114,"lg",17,"ardennes"
"122441","lg",150,150,99,115,"unilad",43,"ardennes"
"1224411","lg",150,150,99,115,"unilad",43,"ardennes"
"122442","lg",198,121,62,115,"unilad",43,"ardennes"
"1224421","lg",198,121,62,115,"unilad",43,"ardennes"
"122443","unilad",64,120,75,115,"lg",17,"ardennes"
"1224431","unilad",64,120,75,115,"lg",17,"ardennes"
"122444","unilad",45,88,66,115,"lg",17,"ardennes"
"1224441","unilad",45,88,66,115,"lg",17,"ardennes"
"122445","unilad",101,81,84,115,"lg",17,"ardennes"
"1224451","unilad",101,81,84,115,"lg",17,"ardennes"
"122446","unilad",92,35,129,115,"lg",17,"ardennes"
"1224461","unilad",92,35,129,115,"lg",17,"ardennes"
"122447","unilad",62,124,78,116,"lg",17,"ardennes"
"1224471","unilad",62,124,78,116,"lg",17,"ardennes"
"122448","unilad",57,84,78,116,"lg",17,"ardennes"
"1224481","unilad",57,84,78,116,"lg",17,"ardennes"
"122449","unilad",106,77,73,116,"lg",17,"ardennes"
"1224491","unilad",106,77,73,116,"lg",17,"ardennes"
"122450","unilad",99,31,81,116,"lg",17,"ardennes"
"1224501","unilad",99,31,81,116,"lg",17,"ardennes"
"122451","lg",179,134,56,117,"unilad",45,"ardennes"
"1224511","lg",179,134,56,117,"unilad",45,"ardennes"
"122452","unilad",70,121,70,117,"lg",17,"ardennes"
"1224521","unilad",70,121,70,117,"lg",17,"ardennes"
"122453","unilad",98,87,75,117,"lg",17,"ardennes"
"1224531","unilad",98,87,75,117,"lg",17,"ardennes"
"122454","unilad",59,83,76,117,"lg",17,"ardennes"
"1224541","unilad",59,83,76,117,"lg",17,"ardennes"
"122455","unilad",106,28,72,117,"lg",17,"ardennes"
"1224551","unilad",106,28,72,117,"lg",17,"ardennes"
"122456","lg",199,120,43,118,"unilad",46,"ardennes"
"1224561","lg",199,120,43,118,"unilad",46,"ardennes"
"122457","unilad",74,129,79,118,"lg",17,"ardennes"
"1224571","unilad",74,129,79,118,"lg",17,"ardennes"
"122458","unilad",89,92,76,118,"lg",17,"ardennes"
"1224581","unilad",89,92,76,118,"lg",17,"ardennes"
"122459","unilad",61,71,82,118,"lg",17,"ardennes"
"1224591","unilad",61,71,82,118,"lg",17,"ardennes"
"122460","unilad",113,26,73,118,"lg",17,"ardennes"
"1224601","unilad",113,26,73,118,"lg",17,"ardennes"
"122461","lg",161,140,47,119,"unilad",47,"ardennes"
"1224611","lg",161,140,47,119,"unilad",47,"ardennes"
"122462","unilad",69,139,74,119,"lg",17,"ardennes"
"1224621","unilad",69,139,74,119,"lg",17,"ardennes"
"122463","unilad",94,136,58,119,"lg",17,"ardennes"
"1224631","unilad",94,136,58,119,"lg",17,"ardennes"
"122464","unilad",93,103,68,119,"lg",17,"ardennes"
"1224641","unilad",93,103,68,119,"lg",17,"ardennes"
"122465","unilad",62,60,75,119,"lg",17,"ardennes"
"1224651","unilad",62,60,75,119,"lg",17,"ardennes"
"122466","unilad",114,28,79,119,"lg",17,"ardennes"
"1224661","unilad",114,28,79,119,"lg",17,"ardennes"
"122467","unilad",93,100,78,120,"lg",17,"ardennes"
"1224671","unilad",93,100,78,120,"lg",17,"ardennes"
