"","team","x","y","area","time","opp","score","map"
"772381","optic",1,132,84,357,"tainted",158,"marie"
"77239","tainted",68,206,63,358,"optic",94,"marie"
"772391","tainted",68,206,63,358,"optic",94,"marie"
"77240","tainted",130,152,67,358,"optic",94,"marie"
"772401","tainted",130,152,67,358,"optic",94,"marie"
"77241","tainted",68,114,42,358,"optic",94,"marie"
"772411","tainted",68,114,42,358,"optic",94,"marie"
"77242","tainted",124,49,49,358,"optic",94,"marie"
"772421","tainted",124,49,49,358,"optic",94,"marie"
"77243","optic",81,132,77,358,"tainted",159,"marie"
"772431","optic",81,132,77,358,"tainted",159,"marie"
"77244","tainted",66,206,78,359,"optic",94,"marie"
"772441","tainted",66,206,78,359,"optic",94,"marie"
"77245","tainted",130,159,62,359,"optic",94,"marie"
"772451","tainted",130,159,62,359,"optic",94,"marie"
"77246","tainted",63,122,64,359,"optic",94,"marie"
"772461","tainted",63,122,64,359,"optic",94,"marie"
"77247","optic",7,155,82,359,"tainted",160,"marie"
"772471","optic",7,155,82,359,"tainted",160,"marie"
"77248","optic",26,152,130,359,"tainted",160,"marie"
"772481","optic",26,152,130,359,"tainted",160,"marie"
"77249","optic",81,131,64,359,"tainted",160,"marie"
"772491","optic",81,131,64,359,"tainted",160,"marie"
"77250","optic",13,163,71,360,"tainted",161,"marie"
"772501","optic",13,163,71,360,"tainted",161,"marie"
"77251","optic",30,157,73,360,"tainted",161,"marie"
"772511","optic",30,157,73,360,"tainted",161,"marie"
"77252","optic",82,132,80,360,"tainted",161,"marie"
"772521","optic",82,132,80,360,"tainted",161,"marie"
"77253","optic",15,173,48,361,"tainted",162,"marie"
"772531","optic",15,173,48,361,"tainted",162,"marie"
"77254","optic",34,164,48,361,"tainted",162,"marie"
"772541","optic",34,164,48,361,"tainted",162,"marie"
"77255","optic",82,136,159,361,"tainted",162,"marie"
"772551","optic",82,136,159,361,"tainted",162,"marie"
"77256","optic",39,165,95,362,"tainted",162,"marie"
"772561","optic",39,165,95,362,"tainted",162,"marie"
"77257","optic",82,132,78,362,"tainted",162,"marie"
"772571","optic",82,132,78,362,"tainted",162,"marie"
"77258","tainted",121,97,57,363,"optic",94,"marie"
"772581","tainted",121,97,57,363,"optic",94,"marie"
"77259","optic",34,168,54,363,"tainted",162,"marie"
"772591","optic",34,168,54,363,"tainted",162,"marie"
"77260","optic",82,135,74,363,"tainted",162,"marie"
"772601","optic",82,135,74,363,"tainted",162,"marie"
"77261","tainted",26,146,60,364,"optic",94,"marie"
"772611","tainted",26,146,60,364,"optic",94,"marie"
"77262","optic",82,139,76,364,"tainted",162,"marie"
"772621","optic",82,139,76,364,"tainted",162,"marie"
"77263","tainted",27,156,128,365,"optic",94,"marie"
"772631","tainted",27,156,128,365,"optic",94,"marie"
"77264","optic",27,202,60,365,"tainted",166,"marie"
"772641","optic",27,202,60,365,"tainted",166,"marie"
"77265","optic",78,199,42,365,"tainted",166,"marie"
"772651","optic",78,199,42,365,"tainted",166,"marie"
"77266","optic",53,198,114,365,"tainted",166,"marie"
"772661","optic",53,198,114,365,"tainted",166,"marie"
"77267","optic",84,145,73,365,"tainted",166,"marie"
"772671","optic",84,145,73,365,"tainted",166,"marie"
"77268","optic",51,205,49,366,"tainted",167,"marie"
"772681","optic",51,205,49,366,"tainted",167,"marie"
"77269","optic",19,203,64,366,"tainted",167,"marie"
"772691","optic",19,203,64,366,"tainted",167,"marie"
"77270","optic",84,145,49,366,"tainted",167,"marie"
"772701","optic",84,145,49,366,"tainted",167,"marie"
"77271","tainted",122,209,46,367,"optic",94,"marie"
"772711","tainted",122,209,46,367,"optic",94,"marie"
"77272","optic",18,213,92,367,"tainted",167,"marie"
"772721","optic",18,213,92,367,"tainted",167,"marie"
"77273","optic",55,207,93,367,"tainted",167,"marie"
"772731","optic",55,207,93,367,"tainted",167,"marie"
"77274","optic",75,144,154,367,"tainted",167,"marie"
"772741","optic",75,144,154,367,"tainted",167,"marie"
"77275","optic",37,67,61,367,"tainted",167,"marie"
"772751","optic",37,67,61,367,"tainted",167,"marie"
"77276","optic",74,6,61,367,"tainted",167,"marie"
"772761","optic",74,6,61,367,"tainted",167,"marie"
"77277","optic",19,203,81,368,"tainted",168,"marie"
"772771","optic",19,203,81,368,"tainted",168,"marie"
"77278","optic",55,201,93,368,"tainted",168,"marie"
"772781","optic",55,201,93,368,"tainted",168,"marie"
"77279","optic",74,147,57,368,"tainted",168,"marie"
"772791","optic",74,147,57,368,"tainted",168,"marie"
"77280","optic",33,77,67,368,"tainted",168,"marie"
"772801","optic",33,77,67,368,"tainted",168,"marie"
"77281","optic",73,18,64,368,"tainted",168,"marie"
"772811","optic",73,18,64,368,"tainted",168,"marie"
"77282","tainted",133,153,82,369,"optic",94,"marie"
"772821","tainted",133,153,82,369,"optic",94,"marie"
"77283","optic",16,204,70,369,"tainted",168,"marie"
"772831","optic",16,204,70,369,"tainted",168,"marie"
"77284","optic",59,203,211,369,"tainted",168,"marie"
"772841","optic",59,203,211,369,"tainted",168,"marie"
"77285","optic",78,156,182,369,"tainted",168,"marie"
"772851","optic",78,156,182,369,"tainted",168,"marie"
"77286","optic",27,86,58,369,"tainted",168,"marie"
"772861","optic",27,86,58,369,"tainted",168,"marie"
"77287","optic",73,30,65,369,"tainted",168,"marie"
"772871","optic",73,30,65,369,"tainted",168,"marie"
"77288","tainted",128,200,84,370,"optic",94,"marie"
"772881","tainted",128,200,84,370,"optic",94,"marie"
"77289","tainted",133,154,79,370,"optic",94,"marie"
"772891","tainted",133,154,79,370,"optic",94,"marie"
"77290","optic",19,209,72,370,"tainted",168,"marie"
"772901","optic",19,209,72,370,"tainted",168,"marie"
"77291","optic",79,149,165,370,"tainted",168,"marie"
"772911","optic",79,149,165,370,"tainted",168,"marie"
"77292","optic",24,97,63,370,"tainted",168,"marie"
"772921","optic",24,97,63,370,"tainted",168,"marie"
"77293","optic",74,42,57,370,"tainted",168,"marie"
"772931","optic",74,42,57,370,"tainted",168,"marie"
"77294","tainted",129,159,71,371,"optic",94,"marie"
"772941","tainted",129,159,71,371,"optic",94,"marie"
"77295","optic",18,221,66,371,"tainted",168,"marie"
"772951","optic",18,221,66,371,"tainted",168,"marie"
"77296","optic",82,142,183,371,"tainted",168,"marie"
"772961","optic",82,142,183,371,"tainted",168,"marie"
"77297","optic",31,105,64,371,"tainted",168,"marie"
"772971","optic",31,105,64,371,"tainted",168,"marie"
"77298","optic",72,52,56,371,"tainted",168,"marie"
"772981","optic",72,52,56,371,"tainted",168,"marie"
"77299","tainted",92,236,45,372,"optic",95,"marie"
"772991","tainted",92,236,45,372,"optic",95,"marie"
"77300","tainted",122,165,86,372,"optic",95,"marie"
"773001","tainted",122,165,86,372,"optic",95,"marie"
"77301","optic",75,224,46,372,"tainted",168,"marie"
"773011","optic",75,224,46,372,"tainted",168,"marie"
"77302","optic",31,221,55,372,"tainted",168,"marie"
"773021","optic",31,221,55,372,"tainted",168,"marie"
"77303","optic",75,138,164,372,"tainted",168,"marie"
"773031","optic",75,138,164,372,"tainted",168,"marie"
"77304","optic",31,115,62,372,"tainted",168,"marie"
"773041","optic",31,115,62,372,"tainted",168,"marie"
"77305","optic",66,64,80,372,"tainted",168,"marie"
"773051","optic",66,64,80,372,"tainted",168,"marie"
"77306","tainted",85,236,42,373,"optic",96,"marie"
"773061","tainted",85,236,42,373,"optic",96,"marie"
"77307","tainted",122,166,67,373,"optic",96,"marie"
"773071","tainted",122,166,67,373,"optic",96,"marie"
"77308","optic",32,225,61,373,"tainted",168,"marie"
"773081","optic",32,225,61,373,"tainted",168,"marie"
"77309","optic",71,140,82,373,"tainted",168,"marie"
"773091","optic",71,140,82,373,"tainted",168,"marie"
"77310","optic",30,126,55,373,"tainted",168,"marie"
"773101","optic",30,126,55,373,"tainted",168,"marie"
"77311","optic",73,73,63,373,"tainted",168,"marie"
"773111","optic",73,73,63,373,"tainted",168,"marie"
"77312","tainted",121,164,76,374,"optic",96,"marie"
"773121","tainted",121,164,76,374,"optic",96,"marie"
"77313","optic",34,215,97,374,"tainted",168,"marie"
"773131","optic",34,215,97,374,"tainted",168,"marie"
"77314","optic",80,139,83,374,"tainted",168,"marie"
"773141","optic",80,139,83,374,"tainted",168,"marie"
"77315","optic",28,138,66,374,"tainted",168,"marie"
"773151","optic",28,138,66,374,"tainted",168,"marie"
"77316","optic",73,84,64,374,"tainted",168,"marie"
"773161","optic",73,84,64,374,"tainted",168,"marie"
"77317","tainted",74,183,81,375,"optic",98,"marie"
"773171","tainted",74,183,81,375,"optic",98,"marie"
"77318","tainted",123,171,55,375,"optic",98,"marie"
"773181","tainted",123,171,55,375,"optic",98,"marie"
"77319","optic",33,229,80,375,"tainted",168,"marie"
"773191","optic",33,229,80,375,"tainted",168,"marie"
"77320","optic",29,148,76,375,"tainted",168,"marie"
"773201","optic",29,148,76,375,"tainted",168,"marie"
"77321","optic",82,141,135,375,"tainted",168,"marie"
"773211","optic",82,141,135,375,"tainted",168,"marie"
"77322","optic",77,93,71,375,"tainted",168,"marie"
"773221","optic",77,93,71,375,"tainted",168,"marie"
"77323","tainted",111,196,64,376,"optic",99,"marie"
"773231","tainted",111,196,64,376,"optic",99,"marie"
"77324","tainted",75,183,60,376,"optic",99,"marie"
"773241","tainted",75,183,60,376,"optic",99,"marie"
"77325","optic",77,232,75,376,"tainted",168,"marie"
"773251","optic",77,232,75,376,"tainted",168,"marie"
"77326","optic",31,232,90,376,"tainted",168,"marie"
"773261","optic",31,232,90,376,"tainted",168,"marie"
"77327","optic",32,158,60,376,"tainted",168,"marie"
"773271","optic",32,158,60,376,"tainted",168,"marie"
"77328","optic",77,143,125,376,"tainted",168,"marie"
"773281","optic",77,143,125,376,"tainted",168,"marie"
"77329","optic",82,101,66,376,"tainted",168,"marie"
"773291","optic",82,101,66,376,"tainted",168,"marie"
"77330","optic",30,237,67,377,"tainted",168,"marie"
"773301","optic",30,237,67,377,"tainted",168,"marie"
"77331","optic",37,167,70,377,"tainted",168,"marie"
"773311","optic",37,167,70,377,"tainted",168,"marie"
"77332","optic",77,146,40,377,"tainted",168,"marie"
"773321","optic",77,146,40,377,"tainted",168,"marie"
"77333","optic",83,110,70,377,"tainted",168,"marie"
"773331","optic",83,110,70,377,"tainted",168,"marie"
"77334","optic",76,230,83,378,"tainted",168,"marie"
"773341","optic",76,230,83,378,"tainted",168,"marie"
"77335","optic",32,230,72,378,"tainted",168,"marie"
"773351","optic",32,230,72,378,"tainted",168,"marie"
"77336","optic",40,176,73,378,"tainted",168,"marie"
"773361","optic",40,176,73,378,"tainted",168,"marie"
"77337","optic",75,151,62,378,"tainted",168,"marie"
"773371","optic",75,151,62,378,"tainted",168,"marie"
"77338","optic",75,119,68,378,"tainted",168,"marie"
"773381","optic",75,119,68,378,"tainted",168,"marie"
"77339","optic",79,230,103,379,"tainted",168,"marie"
"773391","optic",79,230,103,379,"tainted",168,"marie"
"77340","optic",34,230,60,379,"tainted",168,"marie"
"773401","optic",34,230,60,379,"tainted",168,"marie"
"77341","optic",39,186,54,379,"tainted",168,"marie"
"773411","optic",39,186,54,379,"tainted",168,"marie"
"77342","optic",72,131,51,379,"tainted",168,"marie"
"773421","optic",72,131,51,379,"tainted",168,"marie"
"77343","optic",79,231,60,380,"tainted",168,"marie"
"773431","optic",79,231,60,380,"tainted",168,"marie"
"77344","optic",34,231,51,380,"tainted",168,"marie"
"773441","optic",34,231,51,380,"tainted",168,"marie"
"77345","optic",38,197,53,380,"tainted",168,"marie"
"773451","optic",38,197,53,380,"tainted",168,"marie"
"77346","optic",76,141,80,380,"tainted",168,"marie"
"773461","optic",76,141,80,380,"tainted",168,"marie"
"77347","optic",40,236,76,381,"tainted",168,"marie"
"773471","optic",40,236,76,381,"tainted",168,"marie"
"77348","optic",37,208,66,381,"tainted",168,"marie"
"773481","optic",37,208,66,381,"tainted",168,"marie"
"77349","optic",72,165,83,381,"tainted",168,"marie"
"773491","optic",72,165,83,381,"tainted",168,"marie"
"77350","optic",78,149,63,381,"tainted",168,"marie"
"773501","optic",78,149,63,381,"tainted",168,"marie"
"77351","optic",49,232,42,382,"tainted",168,"marie"
"773511","optic",49,232,42,382,"tainted",168,"marie"
"77352","optic",40,210,146,382,"tainted",168,"marie"
"773521","optic",40,210,146,382,"tainted",168,"marie"
"77353","optic",78,174,78,382,"tainted",168,"marie"
"773531","optic",78,174,78,382,"tainted",168,"marie"
"77354","optic",61,228,55,383,"tainted",168,"marie"
"773541","optic",61,228,55,383,"tainted",168,"marie"
"77355","optic",49,209,106,383,"tainted",168,"marie"
"773551","optic",49,209,106,383,"tainted",168,"marie"
"77356","optic",83,180,76,383,"tainted",168,"marie"
"773561","optic",83,180,76,383,"tainted",168,"marie"
"77357","optic",93,168,52,383,"tainted",168,"marie"
"773571","optic",93,168,52,383,"tainted",168,"marie"
"77358","optic",61,233,68,384,"tainted",168,"marie"
"773581","optic",61,233,68,384,"tainted",168,"marie"
"77359","optic",61,203,109,384,"tainted",168,"marie"
"773591","optic",61,203,109,384,"tainted",168,"marie"
"77360","optic",90,186,182,384,"tainted",168,"marie"
"773601","optic",90,186,182,384,"tainted",168,"marie"
"77361","tainted",123,113,40,385,"optic",107,"marie"
"773611","tainted",123,113,40,385,"optic",107,"marie"
"77362","optic",65,233,42,385,"tainted",168,"marie"
"773621","optic",65,233,42,385,"tainted",168,"marie"
"77363","optic",89,200,149,385,"tainted",168,"marie"
"773631","optic",89,200,149,385,"tainted",168,"marie"
"77364","optic",60,198,135,385,"tainted",168,"marie"
"773641","optic",60,198,135,385,"tainted",168,"marie"
"77365","optic",70,219,92,386,"tainted",168,"marie"
"773651","optic",70,219,92,386,"tainted",168,"marie"
"77366","optic",98,183,115,386,"tainted",168,"marie"
"773661","optic",98,183,115,386,"tainted",168,"marie"
"77367","optic",80,221,154,387,"tainted",168,"marie"
"773671","optic",80,221,154,387,"tainted",168,"marie"
"77368","optic",99,189,167,387,"tainted",168,"marie"
"773681","optic",99,189,167,387,"tainted",168,"marie"
"77369","optic",82,220,167,388,"tainted",168,"marie"
"773691","optic",82,220,167,388,"tainted",168,"marie"
"77370","optic",78,220,124,389,"tainted",168,"marie"
"773701","optic",78,220,124,389,"tainted",168,"marie"
"77371","optic",13,171,64,389,"tainted",168,"marie"
"773711","optic",13,171,64,389,"tainted",168,"marie"
"77372","tainted",125,112,58,390,"optic",112,"marie"
"773721","tainted",125,112,58,390,"optic",112,"marie"
"77373","optic",79,218,203,390,"tainted",168,"marie"
"773731","optic",79,218,203,390,"tainted",168,"marie"
"77374","optic",15,168,135,390,"tainted",168,"marie"
"773741","optic",15,168,135,390,"tainted",168,"marie"
"77375","optic",91,219,136,391,"tainted",168,"marie"
"773751","optic",91,219,136,391,"tainted",168,"marie"
"77376","optic",28,166,103,391,"tainted",168,"marie"
"773761","optic",28,166,103,391,"tainted",168,"marie"
"77377","optic",95,223,72,392,"tainted",168,"marie"
"773771","optic",95,223,72,392,"tainted",168,"marie"
"77378","optic",97,203,42,392,"tainted",168,"marie"
"773781","optic",97,203,42,392,"tainted",168,"marie"
"77379","optic",35,170,155,392,"tainted",168,"marie"
"773791","optic",35,170,155,392,"tainted",168,"marie"
"77380","tainted",125,197,236,393,"optic",115,"marie"
"773801","tainted",125,197,236,393,"optic",115,"marie"
"77381","optic",44,172,176,393,"tainted",168,"marie"
"773811","optic",44,172,176,393,"tainted",168,"marie"
"77382","optic",63,172,274,395,"tainted",168,"marie"
"773821","optic",63,172,274,395,"tainted",168,"marie"
"77383","optic",19,220,79,396,"tainted",168,"marie"
"773831","optic",19,220,79,396,"tainted",168,"marie"
"77384","optic",93,194,49,396,"tainted",168,"marie"
"773841","optic",93,194,49,396,"tainted",168,"marie"
"77385","optic",28,224,66,397,"tainted",168,"marie"
"773851","optic",28,224,66,397,"tainted",168,"marie"
"77386","optic",73,177,160,397,"tainted",168,"marie"
"773861","optic",73,177,160,397,"tainted",168,"marie"
"77387","tainted",126,151,53,398,"optic",120,"marie"
"773871","tainted",126,151,53,398,"optic",120,"marie"
"77388","optic",37,217,69,398,"tainted",168,"marie"
"773881","optic",37,217,69,398,"tainted",168,"marie"
"77389","optic",100,196,50,398,"tainted",168,"marie"
"773891","optic",100,196,50,398,"tainted",168,"marie"
"77390","optic",80,177,88,398,"tainted",168,"marie"
"773901","optic",80,177,88,398,"tainted",168,"marie"
"77391","optic",69,158,71,398,"tainted",168,"marie"
"773911","optic",69,158,71,398,"tainted",168,"marie"
"77392","optic",48,217,61,399,"tainted",168,"marie"
"773921","optic",48,217,61,399,"tainted",168,"marie"
"77393","optic",97,194,114,399,"tainted",168,"marie"
"773931","optic",97,194,114,399,"tainted",168,"marie"
"77394","optic",80,162,75,399,"tainted",168,"marie"
"773941","optic",80,162,75,399,"tainted",168,"marie"
"77395","optic",56,215,64,400,"tainted",168,"marie"
"773951","optic",56,215,64,400,"tainted",168,"marie"
"77396","optic",95,196,115,400,"tainted",168,"marie"
"773961","optic",95,196,115,400,"tainted",168,"marie"
"77397","optic",92,164,62,400,"tainted",168,"marie"
"773971","optic",92,164,62,400,"tainted",168,"marie"
"77398","tainted",121,167,69,401,"optic",123,"marie"
"773981","tainted",121,167,69,401,"optic",123,"marie"
"77399","optic",96,202,154,401,"tainted",168,"marie"
"773991","optic",96,202,154,401,"tainted",168,"marie"
"77400","optic",93,176,179,401,"tainted",168,"marie"
"774001","optic",93,176,179,401,"tainted",168,"marie"
"77401","tainted",125,177,93,402,"optic",124,"marie"
"774011","tainted",125,177,93,402,"optic",124,"marie"
"77402","optic",76,218,52,402,"tainted",168,"marie"
"774021","optic",76,218,52,402,"tainted",168,"marie"
"77403","optic",94,203,142,402,"tainted",168,"marie"
"774031","optic",94,203,142,402,"tainted",168,"marie"
"77404","tainted",123,88,130,403,"optic",125,"marie"
"774041","tainted",123,88,130,403,"optic",125,"marie"
"77405","optic",87,220,64,403,"tainted",168,"marie"
"774051","optic",87,220,64,403,"tainted",168,"marie"
"77406","optic",98,199,147,403,"tainted",168,"marie"
"774061","optic",98,199,147,403,"tainted",168,"marie"
"77407","optic",105,163,58,403,"tainted",168,"marie"
"774071","optic",105,163,58,403,"tainted",168,"marie"
"77408","tainted",123,98,117,404,"optic",126,"marie"
"774081","tainted",123,98,117,404,"optic",126,"marie"
"77409","optic",95,212,50,404,"tainted",168,"marie"
"774091","optic",95,212,50,404,"tainted",168,"marie"
"77410","optic",96,198,89,404,"tainted",168,"marie"
"774101","optic",96,198,89,404,"tainted",168,"marie"
"77411","tainted",127,210,92,405,"optic",126,"marie"
"774111","tainted",127,210,92,405,"optic",126,"marie"
"77412","tainted",122,109,137,405,"optic",126,"marie"
"774121","tainted",122,109,137,405,"optic",126,"marie"
"77413","optic",105,213,43,405,"tainted",168,"marie"
"774131","optic",105,213,43,405,"tainted",168,"marie"
"77414","tainted",128,207,89,406,"optic",126,"marie"
"774141","tainted",128,207,89,406,"optic",126,"marie"
"77415","tainted",121,120,134,406,"optic",126,"marie"
"774151","tainted",121,120,134,406,"optic",126,"marie"
"77416","optic",112,213,102,406,"tainted",168,"marie"
"774161","optic",112,213,102,406,"tainted",168,"marie"
"77417","optic",104,187,69,406,"tainted",168,"marie"
"774171","optic",104,187,69,406,"tainted",168,"marie"
"77418","optic",121,187,115,406,"tainted",168,"marie"
"774181","optic",121,187,115,406,"tainted",168,"marie"
"77419","tainted",120,129,94,407,"optic",126,"marie"
"774191","tainted",120,129,94,407,"optic",126,"marie"
"77420","optic",93,240,176,409,"tainted",170,"marie"
"774201","optic",93,240,176,409,"tainted",170,"marie"
"77421","optic",0,220,52,409,"tainted",170,"marie"
"774211","optic",0,220,52,409,"tainted",170,"marie"
"77422","optic",88,232,149,410,"tainted",171,"marie"
"774221","optic",88,232,149,410,"tainted",171,"marie"
"77423","tainted",100,127,127,411,"optic",126,"marie"
"774231","tainted",100,127,127,411,"optic",126,"marie"
"77424","tainted",105,84,72,411,"optic",126,"marie"
"774241","tainted",105,84,72,411,"optic",126,"marie"
"77425","optic",79,229,165,411,"tainted",172,"marie"
"774251","optic",79,229,165,411,"tainted",172,"marie"
"77426","tainted",93,86,58,412,"optic",126,"marie"
"774261","tainted",93,86,58,412,"optic",126,"marie"
"77427","optic",60,231,67,412,"tainted",173,"marie"
"774271","optic",60,231,67,412,"tainted",173,"marie"
"77428","optic",80,219,70,412,"tainted",173,"marie"
"774281","optic",80,219,70,412,"tainted",173,"marie"
"77429","tainted",95,135,46,413,"optic",126,"marie"
"774291","tainted",95,135,46,413,"optic",126,"marie"
"77430","tainted",64,90,67,413,"optic",126,"marie"
"774301","tainted",64,90,67,413,"optic",126,"marie"
"77431","tainted",83,89,75,413,"optic",126,"marie"
"774311","tainted",83,89,75,413,"optic",126,"marie"
"77432","optic",49,233,78,413,"tainted",174,"marie"
"774321","optic",49,233,78,413,"tainted",174,"marie"
"77433","optic",69,215,67,413,"tainted",174,"marie"
"774331","optic",69,215,67,413,"tainted",174,"marie"
"77434","optic",118,174,102,413,"tainted",174,"marie"
"774341","optic",118,174,102,413,"tainted",174,"marie"
"77435","tainted",74,90,70,414,"optic",126,"marie"
"774351","tainted",74,90,70,414,"optic",126,"marie"
"77436","optic",37,231,56,414,"tainted",175,"marie"
"774361","optic",37,231,56,414,"tainted",175,"marie"
"77437","optic",57,216,70,414,"tainted",175,"marie"
"774371","optic",57,216,70,414,"tainted",175,"marie"
"77438","optic",37,221,230,415,"tainted",176,"marie"
"774381","optic",37,221,230,415,"tainted",176,"marie"
"77439","tainted",55,89,56,416,"optic",126,"marie"
"774391","tainted",55,89,56,416,"optic",126,"marie"
"77440","optic",19,217,75,416,"tainted",177,"marie"
"774401","optic",19,217,75,416,"tainted",177,"marie"
"77441","optic",43,214,81,416,"tainted",177,"marie"
"774411","optic",43,214,81,416,"tainted",177,"marie"
"77442","optic",103,162,56,416,"tainted",177,"marie"
"774421","optic",103,162,56,416,"tainted",177,"marie"
"77443","tainted",87,129,80,417,"optic",126,"marie"
"774431","tainted",87,129,80,417,"optic",126,"marie"
"77444","tainted",34,82,60,417,"optic",126,"marie"
"774441","tainted",34,82,60,417,"optic",126,"marie"
"77445","optic",15,211,73,417,"tainted",178,"marie"
"774451","optic",15,211,73,417,"tainted",178,"marie"
"77446","optic",43,209,55,417,"tainted",178,"marie"
"774461","optic",43,209,55,417,"tainted",178,"marie"
"77447","optic",93,154,64,417,"tainted",178,"marie"
"774471","optic",93,154,64,417,"tainted",178,"marie"
"77448","tainted",33,83,44,418,"optic",126,"marie"
"774481","tainted",33,83,44,418,"optic",126,"marie"
"77449","optic",42,209,57,418,"tainted",178,"marie"
"774491","optic",42,209,57,418,"tainted",178,"marie"
"77450","optic",18,205,76,418,"tainted",178,"marie"
"774501","optic",18,205,76,418,"tainted",178,"marie"
"77451","optic",81,155,43,418,"tainted",178,"marie"
"774511","optic",81,155,43,418,"tainted",178,"marie"
"77452","tainted",72,132,193,419,"optic",126,"marie"
"774521","tainted",72,132,193,419,"optic",126,"marie"
"77453","optic",42,213,67,419,"tainted",180,"marie"
"774531","optic",42,213,67,419,"tainted",180,"marie"
"77454","optic",28,198,141,419,"tainted",180,"marie"
"774541","optic",28,198,141,419,"tainted",180,"marie"
"77455","optic",73,153,58,419,"tainted",180,"marie"
"774551","optic",73,153,58,419,"tainted",180,"marie"
"77456","tainted",70,137,80,420,"optic",126,"marie"
"774561","tainted",70,137,80,420,"optic",126,"marie"
"77457","tainted",25,91,41,420,"optic",126,"marie"
"774571","tainted",25,91,41,420,"optic",126,"marie"
"77458","optic",42,213,64,420,"tainted",181,"marie"
"774581","optic",42,213,64,420,"tainted",181,"marie"
"77459","tainted",80,145,79,421,"optic",126,"marie"
"774591","tainted",80,145,79,421,"optic",126,"marie"
"77460","optic",41,215,73,421,"tainted",182,"marie"
"774601","optic",41,215,73,421,"tainted",182,"marie"
"77461","optic",28,196,87,421,"tainted",182,"marie"
"774611","optic",28,196,87,421,"tainted",182,"marie"
"77462","optic",69,139,55,421,"tainted",182,"marie"
"774621","optic",69,139,55,421,"tainted",182,"marie"
"77463","tainted",75,156,64,422,"optic",126,"marie"
"774631","tainted",75,156,64,422,"optic",126,"marie"
"77464","optic",58,133,45,422,"tainted",183,"marie"
"774641","optic",58,133,45,422,"tainted",183,"marie"
"77465","tainted",66,160,69,423,"optic",126,"marie"
"774651","tainted",66,160,69,423,"optic",126,"marie"
"77466","optic",29,199,221,423,"tainted",184,"marie"
"774661","optic",29,199,221,423,"tainted",184,"marie"
"77467","optic",106,120,101,423,"tainted",184,"marie"
"774671","optic",106,120,101,423,"tainted",184,"marie"
"77468","tainted",60,156,66,424,"optic",126,"marie"
"774681","tainted",60,156,66,424,"optic",126,"marie"
"77469","optic",34,201,75,424,"tainted",185,"marie"
"774691","optic",34,201,75,424,"tainted",185,"marie"
"77470","optic",107,109,151,424,"tainted",185,"marie"
"774701","optic",107,109,151,424,"tainted",185,"marie"
"77471","optic",56,184,41,425,"tainted",186,"marie"
"774711","optic",56,184,41,425,"tainted",186,"marie"
"77472","optic",34,185,169,425,"tainted",186,"marie"
"774721","optic",34,185,169,425,"tainted",186,"marie"
"77473","optic",78,113,82,425,"tainted",186,"marie"
"774731","optic",78,113,82,425,"tainted",186,"marie"
"77474","optic",73,119,65,426,"tainted",187,"marie"
"774741","optic",73,119,65,426,"tainted",187,"marie"
"77475","optic",21,179,92,427,"tainted",188,"marie"
"774751","optic",21,179,92,427,"tainted",188,"marie"
"77476","optic",42,170,71,427,"tainted",188,"marie"
"774761","optic",42,170,71,427,"tainted",188,"marie"
"77477","optic",76,130,67,427,"tainted",188,"marie"
"774771","optic",76,130,67,427,"tainted",188,"marie"
"77478","tainted",37,130,58,428,"optic",126,"marie"
"774781","tainted",37,130,58,428,"optic",126,"marie"
"77479","optic",31,170,213,428,"tainted",189,"marie"
"774791","optic",31,170,213,428,"tainted",189,"marie"
"77480","optic",90,133,69,428,"tainted",189,"marie"
"774801","optic",90,133,69,428,"tainted",189,"marie"
"77481","optic",130,129,66,428,"tainted",189,"marie"
"774811","optic",130,129,66,428,"tainted",189,"marie"
"77482","optic",28,175,195,429,"tainted",189,"marie"
"774821","optic",28,175,195,429,"tainted",189,"marie"
"77483","optic",84,127,78,429,"tainted",189,"marie"
"774831","optic",84,127,78,429,"tainted",189,"marie"
"77484","optic",101,186,68,430,"tainted",189,"marie"
"774841","optic",101,186,68,430,"tainted",189,"marie"
"77485","optic",20,179,86,430,"tainted",189,"marie"
"774851","optic",20,179,86,430,"tainted",189,"marie"
"77486","optic",39,174,72,430,"tainted",189,"marie"
"774861","optic",39,174,72,430,"tainted",189,"marie"
"77487","optic",74,130,66,430,"tainted",189,"marie"
"774871","optic",74,130,66,430,"tainted",189,"marie"
"77488","optic",92,187,63,431,"tainted",191,"marie"
"774881","optic",92,187,63,431,"tainted",191,"marie"
"77489","optic",20,170,66,431,"tainted",191,"marie"
"774891","optic",20,170,66,431,"tainted",191,"marie"
"77490","optic",43,167,86,431,"tainted",191,"marie"
"774901","optic",43,167,86,431,"tainted",191,"marie"
"77491","optic",75,129,188,431,"tainted",191,"marie"
"774911","optic",75,129,188,431,"tainted",191,"marie"
"77492","tainted",16,47,42,432,"optic",126,"marie"
"774921","tainted",16,47,42,432,"optic",126,"marie"
"77493","optic",86,176,54,432,"tainted",191,"marie"
"774931","optic",86,176,54,432,"tainted",191,"marie"
"77494","optic",40,166,99,432,"tainted",191,"marie"
"774941","optic",40,166,99,432,"tainted",191,"marie"
"77495","optic",12,161,148,432,"tainted",191,"marie"
"774951","optic",12,161,148,432,"tainted",191,"marie"
"77496","optic",72,129,173,432,"tainted",191,"marie"
"774961","optic",72,129,173,432,"tainted",191,"marie"
