"","team","x","y","area","time","opp","score","map"
"75841","col",174,49,90,53,"optic",37,"gib"
"7585","col",214,46,99,53,"optic",37,"gib"
"75851","col",214,46,99,53,"optic",37,"gib"
"7586","optic",109,84,77,54,"col",10,"gib"
"75861","optic",109,84,77,54,"col",10,"gib"
"7587","optic",97,67,63,54,"col",10,"gib"
"75871","optic",97,67,63,54,"col",10,"gib"
"7588","optic",70,59,65,54,"col",10,"gib"
"75881","optic",70,59,65,54,"col",10,"gib"
"7589","col",203,124,86,54,"optic",37,"gib"
"75891","col",203,124,86,54,"optic",37,"gib"
"7590","col",248,88,125,54,"optic",37,"gib"
"75901","col",248,88,125,54,"optic",37,"gib"
"7591","col",225,45,67,54,"optic",37,"gib"
"75911","col",225,45,67,54,"optic",37,"gib"
"7592","col",168,37,154,54,"optic",37,"gib"
"75921","col",168,37,154,54,"optic",37,"gib"
"7593","optic",117,86,66,55,"col",10,"gib"
"75931","optic",117,86,66,55,"col",10,"gib"
"7594","optic",129,71,266,55,"col",10,"gib"
"75941","optic",129,71,266,55,"col",10,"gib"
"7595","optic",80,60,61,55,"col",10,"gib"
"75951","optic",80,60,61,55,"col",10,"gib"
"7596","optic",104,57,73,55,"col",10,"gib"
"75961","optic",104,57,73,55,"col",10,"gib"
"7597","col",202,117,78,55,"optic",37,"gib"
"75971","col",202,117,78,55,"optic",37,"gib"
"7598","col",251,86,82,55,"optic",37,"gib"
"75981","col",251,86,82,55,"optic",37,"gib"
"7599","col",234,44,141,55,"optic",37,"gib"
"75991","col",234,44,141,55,"optic",37,"gib"
"7600","col",162,30,73,55,"optic",37,"gib"
"76001","col",162,30,73,55,"optic",37,"gib"
"7601","col",197,30,240,55,"optic",37,"gib"
"76011","col",197,30,240,55,"optic",37,"gib"
"7602","optic",90,63,62,56,"col",10,"gib"
"76021","optic",90,63,62,56,"col",10,"gib"
"7603","col",259,77,123,56,"optic",37,"gib"
"76031","col",259,77,123,56,"optic",37,"gib"
"7604","col",166,33,64,56,"optic",37,"gib"
"76041","col",166,33,64,56,"optic",37,"gib"
"7605","optic",64,84,65,57,"col",10,"gib"
"76051","optic",64,84,65,57,"col",10,"gib"
"7606","optic",100,66,68,57,"col",10,"gib"
"76061","optic",100,66,68,57,"col",10,"gib"
"7607","col",182,110,43,57,"optic",37,"gib"
"76071","col",182,110,43,57,"optic",37,"gib"
"7608","col",256,74,60,57,"optic",37,"gib"
"76081","col",256,74,60,57,"optic",37,"gib"
"7609","col",2,74,169,57,"optic",37,"gib"
"76091","col",2,74,169,57,"optic",37,"gib"
"7610","col",170,41,103,57,"optic",37,"gib"
"76101","col",170,41,103,57,"optic",37,"gib"
"7611","optic",74,77,68,58,"col",10,"gib"
"76111","optic",74,77,68,58,"col",10,"gib"
"7612","optic",108,57,74,58,"col",10,"gib"
"76121","optic",108,57,74,58,"col",10,"gib"
"7613","col",237,127,93,58,"optic",37,"gib"
"76131","col",237,127,93,58,"optic",37,"gib"
"7614","col",172,108,51,58,"optic",37,"gib"
"76141","col",172,108,51,58,"optic",37,"gib"
"7615","col",248,68,72,58,"optic",37,"gib"
"76151","col",248,68,72,58,"optic",37,"gib"
"7616","col",204,61,162,58,"optic",37,"gib"
"76161","col",204,61,162,58,"optic",37,"gib"
"7617","col",162,38,93,58,"optic",37,"gib"
"76171","col",162,38,93,58,"optic",37,"gib"
"7618","col",258,22,77,58,"optic",37,"gib"
"76181","col",258,22,77,58,"optic",37,"gib"
"7619","col",46,10,247,58,"optic",37,"gib"
"76191","col",46,10,247,58,"optic",37,"gib"
"7620","optic",84,70,72,59,"col",10,"gib"
"76201","optic",84,70,72,59,"col",10,"gib"
"7621","optic",117,56,66,59,"col",10,"gib"
"76211","optic",117,56,66,59,"col",10,"gib"
"7622","col",238,124,52,59,"optic",37,"gib"
"76221","col",238,124,52,59,"optic",37,"gib"
"7623","col",161,106,70,59,"optic",37,"gib"
"76231","col",161,106,70,59,"optic",37,"gib"
"7624","col",193,61,166,59,"optic",37,"gib"
"76241","col",193,61,166,59,"optic",37,"gib"
"7625","col",161,40,126,59,"optic",37,"gib"
"76251","col",161,40,126,59,"optic",37,"gib"
"7626","optic",95,68,64,60,"col",10,"gib"
"76261","optic",95,68,64,60,"col",10,"gib"
"7627","optic",146,44,140,60,"col",10,"gib"
"76271","optic",146,44,140,60,"col",10,"gib"
"7628","col",17,125,61,60,"optic",37,"gib"
"76281","col",17,125,61,60,"optic",37,"gib"
"7629","col",154,104,82,60,"optic",37,"gib"
"76291","col",154,104,82,60,"optic",37,"gib"
"7630","col",243,61,43,60,"optic",37,"gib"
"76301","col",243,61,43,60,"optic",37,"gib"
"7631","col",181,62,186,60,"optic",37,"gib"
"76311","col",181,62,186,60,"optic",37,"gib"
"7632","optic",102,61,67,61,"col",10,"gib"
"76321","optic",102,61,67,61,"col",10,"gib"
"7633","col",25,122,84,61,"optic",37,"gib"
"76331","col",25,122,84,61,"optic",37,"gib"
"7634","col",151,103,68,61,"optic",37,"gib"
"76341","col",151,103,68,61,"optic",37,"gib"
"7635","col",233,63,162,61,"optic",37,"gib"
"76351","col",233,63,162,61,"optic",37,"gib"
"7636","col",174,54,57,61,"optic",37,"gib"
"76361","col",174,54,57,61,"optic",37,"gib"
"7637","col",161,106,156,62,"optic",37,"gib"
"76371","col",161,106,156,62,"optic",37,"gib"
"7638","col",223,68,63,62,"optic",37,"gib"
"76381","col",223,68,63,62,"optic",37,"gib"
"7639","col",167,44,76,62,"optic",37,"gib"
"76391","col",167,44,76,62,"optic",37,"gib"
"7640","optic",141,48,168,63,"col",10,"gib"
"76401","optic",141,48,168,63,"col",10,"gib"
"7641","col",234,122,87,63,"optic",37,"gib"
"76411","col",234,122,87,63,"optic",37,"gib"
"7642","col",165,105,173,63,"optic",37,"gib"
"76421","col",165,105,173,63,"optic",37,"gib"
"7643","col",213,72,53,63,"optic",37,"gib"
"76431","col",213,72,53,63,"optic",37,"gib"
"7644","col",164,41,76,63,"optic",37,"gib"
"76441","col",164,41,76,63,"optic",37,"gib"
"7645","optic",138,76,74,64,"col",10,"gib"
"76451","optic",138,76,74,64,"col",10,"gib"
"7646","optic",130,57,63,64,"col",10,"gib"
"76461","optic",130,57,63,64,"col",10,"gib"
"7647","optic",144,45,112,64,"col",10,"gib"
"76471","optic",144,45,112,64,"col",10,"gib"
"7648","col",176,107,129,64,"optic",37,"gib"
"76481","col",176,107,129,64,"optic",37,"gib"
"7649","col",205,76,115,64,"optic",37,"gib"
"76491","col",205,76,115,64,"optic",37,"gib"
"7650","optic",139,80,69,65,"col",10,"gib"
"76501","optic",139,80,69,65,"col",10,"gib"
"7651","optic",144,46,164,65,"col",10,"gib"
"76511","optic",144,46,164,65,"col",10,"gib"
"7652","col",198,76,67,65,"optic",37,"gib"
"76521","col",198,76,67,65,"optic",37,"gib"
"7653","optic",144,90,58,66,"col",10,"gib"
"76531","optic",144,90,58,66,"col",10,"gib"
"7654","optic",152,39,184,66,"col",10,"gib"
"76541","optic",152,39,184,66,"col",10,"gib"
"7655","optic",97,30,66,66,"col",10,"gib"
"76551","optic",97,30,66,66,"col",10,"gib"
"7656","col",227,112,172,66,"optic",37,"gib"
"76561","col",227,112,172,66,"optic",37,"gib"
"7657","col",260,66,40,66,"optic",37,"gib"
"76571","col",260,66,40,66,"optic",37,"gib"
"7658","optic",142,99,81,67,"col",10,"gib"
"76581","optic",142,99,81,67,"col",10,"gib"
"7659","optic",158,39,101,67,"col",10,"gib"
"76591","optic",158,39,101,67,"col",10,"gib"
"7660","optic",108,26,64,67,"col",10,"gib"
"76601","optic",108,26,64,67,"col",10,"gib"
"7661","col",248,80,78,67,"optic",38,"gib"
"76611","col",248,80,78,67,"optic",38,"gib"
"7662","col",260,70,67,67,"optic",38,"gib"
"76621","col",260,70,67,67,"optic",38,"gib"
"7663","col",41,26,70,67,"optic",38,"gib"
"76631","col",41,26,70,67,"optic",38,"gib"
"7664","optic",142,103,75,68,"col",10,"gib"
"76641","optic",142,103,75,68,"col",10,"gib"
"7665","optic",184,42,45,68,"col",10,"gib"
"76651","optic",184,42,45,68,"col",10,"gib"
"7666","optic",163,41,93,68,"col",10,"gib"
"76661","optic",163,41,93,68,"col",10,"gib"
"7667","optic",119,25,70,68,"col",10,"gib"
"76671","optic",119,25,70,68,"col",10,"gib"
"7668","col",203,103,101,68,"optic",39,"gib"
"76681","col",203,103,101,68,"optic",39,"gib"
"7669","col",249,68,196,68,"optic",39,"gib"
"76691","col",249,68,196,68,"optic",39,"gib"
"7670","optic",145,103,73,69,"col",10,"gib"
"76701","optic",145,103,73,69,"col",10,"gib"
"7671","optic",194,46,42,69,"col",10,"gib"
"76711","optic",194,46,42,69,"col",10,"gib"
"7672","optic",171,44,105,69,"col",10,"gib"
"76721","optic",171,44,105,69,"col",10,"gib"
"7673","optic",132,26,45,69,"col",10,"gib"
"76731","optic",132,26,45,69,"col",10,"gib"
"7674","col",207,99,124,69,"optic",40,"gib"
"76741","col",207,99,124,69,"optic",40,"gib"
"7675","col",242,62,214,69,"optic",40,"gib"
"76751","col",242,62,214,69,"optic",40,"gib"
"7676","optic",153,102,77,70,"col",10,"gib"
"76761","optic",153,102,77,70,"col",10,"gib"
"7677","optic",174,55,140,70,"col",10,"gib"
"76771","optic",174,55,140,70,"col",10,"gib"
"7678","optic",143,25,63,70,"col",10,"gib"
"76781","optic",143,25,63,70,"col",10,"gib"
"7679","col",213,89,101,70,"optic",41,"gib"
"76791","col",213,89,101,70,"optic",41,"gib"
"7680","col",233,70,162,70,"optic",41,"gib"
"76801","col",233,70,162,70,"optic",41,"gib"
"7681","optic",162,101,72,71,"col",10,"gib"
"76811","optic",162,101,72,71,"col",10,"gib"
"7682","optic",180,60,255,71,"col",10,"gib"
"76821","optic",180,60,255,71,"col",10,"gib"
"7683","optic",153,20,60,71,"col",10,"gib"
"76831","optic",153,20,60,71,"col",10,"gib"
"7684","col",241,37,110,71,"optic",42,"gib"
"76841","col",241,37,110,71,"optic",42,"gib"
"7685","optic",12,121,66,72,"col",10,"gib"
"76851","optic",12,121,66,72,"col",10,"gib"
"7686","optic",172,102,70,72,"col",10,"gib"
"76861","optic",172,102,70,72,"col",10,"gib"
"7687","optic",176,57,125,72,"col",10,"gib"
"76871","optic",176,57,125,72,"col",10,"gib"
"7688","optic",163,20,65,72,"col",10,"gib"
"76881","optic",163,20,65,72,"col",10,"gib"
"7689","optic",175,21,64,73,"col",10,"gib"
"76891","optic",175,21,64,73,"col",10,"gib"
"7690","optic",183,102,74,74,"col",10,"gib"
"76901","optic",183,102,74,74,"col",10,"gib"
"7691","optic",180,24,66,74,"col",10,"gib"
"76911","optic",180,24,66,74,"col",10,"gib"
"7692","col",219,59,58,74,"optic",45,"gib"
"76921","col",219,59,58,74,"optic",45,"gib"
"7693","col",252,58,62,74,"optic",45,"gib"
"76931","col",252,58,62,74,"optic",45,"gib"
"7694","optic",87,114,167,75,"col",10,"gib"
"76941","optic",87,114,167,75,"col",10,"gib"
"7695","optic",188,102,91,75,"col",10,"gib"
"76951","optic",188,102,91,75,"col",10,"gib"
"7696","optic",174,32,76,75,"col",10,"gib"
"76961","optic",174,32,76,75,"col",10,"gib"
"7697","optic",97,118,198,76,"col",10,"gib"
"76971","optic",97,118,198,76,"col",10,"gib"
"7698","optic",185,97,84,76,"col",10,"gib"
"76981","optic",185,97,84,76,"col",10,"gib"
"7699","optic",176,33,52,76,"col",10,"gib"
"76991","optic",176,33,52,76,"col",10,"gib"
"7700","col",218,42,81,76,"optic",47,"gib"
"77001","col",218,42,81,76,"optic",47,"gib"
"7701","col",226,30,51,76,"optic",47,"gib"
"77011","col",226,30,51,76,"optic",47,"gib"
"7702","optic",106,122,196,77,"col",10,"gib"
"77021","optic",106,122,196,77,"col",10,"gib"
"7703","optic",183,37,126,77,"col",10,"gib"
"77031","optic",183,37,126,77,"col",10,"gib"
"7704","col",221,40,191,77,"optic",48,"gib"
"77041","col",221,40,191,77,"optic",48,"gib"
"7705","optic",119,128,71,78,"col",10,"gib"
"77051","optic",119,128,71,78,"col",10,"gib"
"7706","optic",114,117,87,78,"col",10,"gib"
"77061","optic",114,117,87,78,"col",10,"gib"
"7707","optic",181,45,134,78,"col",10,"gib"
"77071","optic",181,45,134,78,"col",10,"gib"
"7708","col",251,84,52,78,"optic",49,"gib"
"77081","col",251,84,52,78,"optic",49,"gib"
"7709","col",220,35,178,78,"optic",49,"gib"
"77091","col",220,35,178,78,"optic",49,"gib"
"7710","optic",100,124,80,79,"col",10,"gib"
"77101","optic",100,124,80,79,"col",10,"gib"
"7711","optic",123,117,146,79,"col",10,"gib"
"77111","optic",123,117,146,79,"col",10,"gib"
"7712","optic",183,46,243,79,"col",10,"gib"
"77121","optic",183,46,243,79,"col",10,"gib"
"7713","col",217,55,65,79,"optic",50,"gib"
"77131","col",217,55,65,79,"optic",50,"gib"
"7714","col",216,28,70,79,"optic",50,"gib"
"77141","col",216,28,70,79,"optic",50,"gib"
"7715","optic",109,127,79,80,"col",10,"gib"
"77151","optic",109,127,79,80,"col",10,"gib"
"7716","optic",132,113,160,80,"col",10,"gib"
"77161","optic",132,113,160,80,"col",10,"gib"
"7717","optic",179,47,80,80,"col",10,"gib"
"77171","optic",179,47,80,80,"col",10,"gib"
"7718","col",260,112,241,80,"optic",51,"gib"
"77181","col",260,112,241,80,"optic",51,"gib"
"7719","col",239,68,74,80,"optic",51,"gib"
"77191","col",239,68,74,80,"optic",51,"gib"
"7720","col",218,40,76,80,"optic",51,"gib"
"77201","col",218,40,76,80,"optic",51,"gib"
"7721","optic",119,128,73,81,"col",10,"gib"
"77211","optic",119,128,73,81,"col",10,"gib"
"7722","optic",1,117,76,81,"col",10,"gib"
"77221","optic",1,117,76,81,"col",10,"gib"
"7723","optic",140,108,130,81,"col",10,"gib"
"77231","optic",140,108,130,81,"col",10,"gib"
"7724","optic",184,41,93,81,"col",10,"gib"
"77241","optic",184,41,93,81,"col",10,"gib"
"7725","col",234,64,64,81,"optic",52,"gib"
"77251","col",234,64,64,81,"optic",52,"gib"
"7726","col",206,52,47,81,"optic",52,"gib"
"77261","col",206,52,47,81,"optic",52,"gib"
"7727","optic",123,122,77,82,"col",10,"gib"
"77271","optic",123,122,77,82,"col",10,"gib"
"7728","optic",147,107,155,82,"col",10,"gib"
"77281","optic",147,107,155,82,"col",10,"gib"
"7729","optic",173,33,60,82,"col",10,"gib"
"77291","optic",173,33,60,82,"col",10,"gib"
"7730","col",198,51,103,82,"optic",53,"gib"
"77301","col",198,51,103,82,"optic",53,"gib"
"7731","optic",129,119,70,83,"col",10,"gib"
"77311","optic",129,119,70,83,"col",10,"gib"
"7732","optic",160,105,215,83,"col",10,"gib"
"77321","optic",160,105,215,83,"col",10,"gib"
"7733","optic",178,43,222,83,"col",10,"gib"
"77331","optic",178,43,222,83,"col",10,"gib"
"7734","col",253,65,147,83,"optic",54,"gib"
"77341","col",253,65,147,83,"optic",54,"gib"
"7735","col",197,50,91,83,"optic",54,"gib"
"77351","col",197,50,91,83,"optic",54,"gib"
"7736","optic",136,118,64,84,"col",10,"gib"
"77361","optic",136,118,64,84,"col",10,"gib"
"7737","optic",168,103,203,84,"col",10,"gib"
"77371","optic",168,103,203,84,"col",10,"gib"
"7738","optic",173,48,82,84,"col",10,"gib"
"77381","optic",173,48,82,84,"col",10,"gib"
"7739","col",253,74,46,84,"optic",55,"gib"
"77391","col",253,74,46,84,"optic",55,"gib"
"7740","col",198,57,210,84,"optic",55,"gib"
"77401","col",198,57,210,84,"optic",55,"gib"
"7741","optic",147,110,174,85,"col",10,"gib"
"77411","optic",147,110,174,85,"col",10,"gib"
"7742","optic",177,101,116,85,"col",10,"gib"
"77421","optic",177,101,116,85,"col",10,"gib"
"7743","optic",170,53,102,85,"col",10,"gib"
"77431","optic",170,53,102,85,"col",10,"gib"
"7744","col",240,68,86,85,"optic",56,"gib"
"77441","col",240,68,86,85,"optic",56,"gib"
"7745","col",189,57,223,85,"optic",56,"gib"
"77451","col",189,57,223,85,"optic",56,"gib"
"7746","optic",147,119,70,86,"col",10,"gib"
"77461","optic",147,119,70,86,"col",10,"gib"
"7747","optic",186,101,67,86,"col",10,"gib"
"77471","optic",186,101,67,86,"col",10,"gib"
"7748","optic",149,93,68,86,"col",10,"gib"
"77481","optic",149,93,68,86,"col",10,"gib"
"7749","optic",174,55,66,86,"col",10,"gib"
"77491","optic",174,55,66,86,"col",10,"gib"
"7750","col",232,64,83,86,"optic",56,"gib"
"77501","col",232,64,83,86,"optic",56,"gib"
"7751","col",187,66,133,86,"optic",56,"gib"
"77511","col",187,66,133,86,"optic",56,"gib"
"7752","optic",155,113,54,87,"col",10,"gib"
"77521","optic",155,113,54,87,"col",10,"gib"
"7753","optic",194,94,74,87,"col",10,"gib"
"77531","optic",194,94,74,87,"col",10,"gib"
"7754","optic",153,84,87,87,"col",10,"gib"
"77541","optic",153,84,87,87,"col",10,"gib"
"7755","col",257,66,67,87,"optic",56,"gib"
"77551","col",257,66,67,87,"optic",56,"gib"
"7756","col",186,61,140,87,"optic",56,"gib"
"77561","col",186,61,140,87,"optic",56,"gib"
"7757","col",175,33,142,87,"optic",56,"gib"
"77571","col",175,33,142,87,"optic",56,"gib"
"7758","optic",81,118,55,88,"col",10,"gib"
"77581","optic",81,118,55,88,"col",10,"gib"
"7759","optic",164,109,59,88,"col",10,"gib"
"77591","optic",164,109,59,88,"col",10,"gib"
"7760","optic",195,92,100,88,"col",10,"gib"
"77601","optic",195,92,100,88,"col",10,"gib"
"7761","optic",156,81,85,88,"col",10,"gib"
"77611","optic",156,81,85,88,"col",10,"gib"
"7762","col",14,123,172,88,"optic",56,"gib"
"77621","col",14,123,172,88,"optic",56,"gib"
"7763","col",249,71,81,88,"optic",56,"gib"
"77631","col",249,71,81,88,"optic",56,"gib"
"7764","col",216,72,67,88,"optic",56,"gib"
"77641","col",216,72,67,88,"optic",56,"gib"
"7765","col",187,63,171,88,"optic",56,"gib"
"77651","col",187,63,171,88,"optic",56,"gib"
"7766","col",168,38,165,88,"optic",56,"gib"
"77661","col",168,38,165,88,"optic",56,"gib"
"7767","optic",174,104,68,89,"col",10,"gib"
"77671","optic",174,104,68,89,"col",10,"gib"
"7768","optic",189,85,98,89,"col",10,"gib"
"77681","optic",189,85,98,89,"col",10,"gib"
"7769","optic",159,74,110,89,"col",10,"gib"
"77691","optic",159,74,110,89,"col",10,"gib"
"7770","col",204,76,135,89,"optic",56,"gib"
"77701","col",204,76,135,89,"optic",56,"gib"
"7771","col",240,75,134,89,"optic",56,"gib"
"77711","col",240,75,134,89,"optic",56,"gib"
"7772","col",171,50,193,89,"optic",56,"gib"
"77721","col",171,50,193,89,"optic",56,"gib"
"7773","optic",182,101,78,90,"col",10,"gib"
"77731","optic",182,101,78,90,"col",10,"gib"
"7774","optic",166,76,137,90,"col",10,"gib"
"77741","optic",166,76,137,90,"col",10,"gib"
"7775","col",239,60,57,90,"optic",56,"gib"
"77751","col",239,60,57,90,"optic",56,"gib"
"7776","col",175,56,164,90,"optic",56,"gib"
"77761","col",175,56,164,90,"optic",56,"gib"
"7777","col",10,13,64,90,"optic",56,"gib"
"77771","col",10,13,64,90,"optic",56,"gib"
"7778","optic",86,104,79,91,"col",10,"gib"
"77781","optic",86,104,79,91,"col",10,"gib"
"7779","optic",182,102,100,91,"col",10,"gib"
"77791","optic",182,102,100,91,"col",10,"gib"
"7780","col",239,82,162,91,"optic",57,"gib"
"77801","col",239,82,162,91,"optic",57,"gib"
"7781","optic",104,90,52,92,"col",10,"gib"
"77811","optic",104,90,52,92,"col",10,"gib"
"7782","optic",82,91,183,92,"col",10,"gib"
"77821","optic",82,91,183,92,"col",10,"gib"
"7783","col",235,82,156,92,"optic",58,"gib"
"77831","col",235,82,156,92,"optic",58,"gib"
"7784","col",236,61,78,92,"optic",58,"gib"
"77841","col",236,61,78,92,"optic",58,"gib"
"7785","optic",187,92,125,93,"col",10,"gib"
"77851","optic",187,92,125,93,"col",10,"gib"
"7786","optic",80,94,272,93,"col",10,"gib"
"77861","optic",80,94,272,93,"col",10,"gib"
"7787","col",158,78,179,93,"optic",59,"gib"
"77871","col",158,78,179,93,"optic",59,"gib"
"7788","col",211,73,73,93,"optic",59,"gib"
"77881","col",211,73,73,93,"optic",59,"gib"
"7789","col",227,66,89,93,"optic",59,"gib"
"77891","col",227,66,89,93,"optic",59,"gib"
"7790","optic",84,113,58,94,"col",10,"gib"
"77901","optic",84,113,58,94,"col",10,"gib"
"7791","optic",188,100,84,94,"col",10,"gib"
"77911","optic",188,100,84,94,"col",10,"gib"
"7792","optic",77,90,92,94,"col",10,"gib"
"77921","optic",77,90,92,94,"col",10,"gib"
"7793","optic",79,75,69,94,"col",10,"gib"
"77931","optic",79,75,69,94,"col",10,"gib"
"7794","col",156,81,106,94,"optic",59,"gib"
"77941","col",156,81,106,94,"optic",59,"gib"
"7795","optic",94,112,78,95,"col",10,"gib"
"77951","optic",94,112,78,95,"col",10,"gib"
"7796","optic",181,99,100,95,"col",10,"gib"
"77961","optic",181,99,100,95,"col",10,"gib"
"7797","optic",76,81,79,95,"col",10,"gib"
"77971","optic",76,81,79,95,"col",10,"gib"
"7798","optic",88,68,59,95,"col",10,"gib"
"77981","optic",88,68,59,95,"col",10,"gib"
"7799","col",250,39,42,95,"optic",59,"gib"
"77991","col",250,39,42,95,"optic",59,"gib"
"7800","optic",106,118,78,96,"col",10,"gib"
"78001","optic",106,118,78,96,"col",10,"gib"
"7801","optic",179,107,69,96,"col",10,"gib"
"78011","optic",179,107,69,96,"col",10,"gib"
"7802","optic",80,72,75,96,"col",10,"gib"
"78021","optic",80,72,75,96,"col",10,"gib"
"7803","optic",100,66,102,96,"col",10,"gib"
"78031","optic",100,66,102,96,"col",10,"gib"
"7804","col",159,82,105,96,"optic",60,"gib"
"78041","col",159,82,105,96,"optic",60,"gib"
"7805","optic",114,117,75,97,"col",10,"gib"
"78051","optic",114,117,75,97,"col",10,"gib"
"7806","optic",180,114,65,97,"col",10,"gib"
"78061","optic",180,114,65,97,"col",10,"gib"
"7807","optic",84,63,51,97,"col",10,"gib"
"78071","optic",84,63,51,97,"col",10,"gib"
"7808","optic",106,57,66,97,"col",10,"gib"
"78081","optic",106,57,66,97,"col",10,"gib"
"7809","col",156,84,92,97,"optic",61,"gib"
"78091","col",156,84,92,97,"optic",61,"gib"
"7810","optic",183,121,65,98,"col",10,"gib"
"78101","optic",183,121,65,98,"col",10,"gib"
"7811","optic",118,119,71,98,"col",10,"gib"
"78111","optic",118,119,71,98,"col",10,"gib"
"7812","optic",84,52,47,98,"col",10,"gib"
"78121","optic",84,52,47,98,"col",10,"gib"
"7813","optic",111,50,106,98,"col",10,"gib"
"78131","optic",111,50,106,98,"col",10,"gib"
"7814","optic",177,119,107,99,"col",10,"gib"
"78141","optic",177,119,107,99,"col",10,"gib"
"7815","optic",124,116,69,99,"col",10,"gib"
"78151","optic",124,116,69,99,"col",10,"gib"
"7816","optic",118,55,70,99,"col",10,"gib"
"78161","optic",118,55,70,99,"col",10,"gib"
"7817","optic",88,42,47,99,"col",10,"gib"
"78171","optic",88,42,47,99,"col",10,"gib"
"7818","optic",125,128,64,100,"col",10,"gib"
